iterator,x,y,z
1.0,-1.392886996269226,-0.9176544547080994,0.0
1.0,-1.38862943649292,-0.924084484577179,0.0
1.0,-1.3909817934036255,-0.9349575638771057,0.0
1.0,-1.3866442441940308,-0.9413785934448242,0.0
1.0,-1.388875126838684,-0.9523035287857056,0.0
1.0,-1.3910343647003174,-0.9632691144943237,0.0
1.0,-1.3865660429000854,-0.9696900844573975,0.0
1.0,-1.3902361392974854,-0.9818592071533203,0.0
1.0,-1.3856818675994873,-0.9882762432098389,0.0
1.0,-1.387589454650879,-0.9993475675582886,0.0
1.0,-1.3829543590545654,-1.0057522058486938,0.0
1.0,-1.3847377300262451,-1.0168704986572266,0.0
1.0,-1.3784148693084717,-1.0220705270767212,0.0
1.0,-1.373674750328064,-1.0284324884414673,0.0
1.0,-1.365714430809021,-1.032360553741455,0.0
1.0,-1.360926866531372,-1.0386637449264526,0.0
1.0,-1.3450204133987427,-1.036399483680725,0.0
1.0,-1.3275858163833618,-1.0327826738357544,0.0
1.0,-1.3227967023849487,-1.0389095544815063,0.0
1.0,-1.3070091009140015,-1.036316156387329,0.0
1.0,-1.302203893661499,-1.04234778881073,0.0
1.0,-1.2818148136138916,-1.0357871055603027,0.0
1.0,-1.2615145444869995,-1.0290602445602417,0.0
1.0,-1.256743311882019,-1.0348817110061646,0.0
1.0,-1.2427172660827637,-1.0330102443695068,0.0
1.0,-1.2379279136657715,-1.0387446880340576,0.0
1.0,-1.2209031581878662,-1.0341157913208008,0.0
1.0,-1.205467939376831,-1.0306516885757446,0.0
1.0,-1.2006900310516357,-1.036213994026184,0.0
1.0,-1.1853300333023071,-1.0325583219528198,0.0
1.0,-1.1805435419082642,-1.0380275249481201,0.0
1.0,-1.1652607917785645,-1.0341814756393433,0.0
1.0,-1.1500390768051147,-1.0302165746688843,0.0
1.0,-1.1452637910842896,-1.0355225801467896,0.0
1.0,-1.1316001415252686,-1.032717227935791,0.0
1.0,-1.1268134117126465,-1.0379379987716675,0.0
1.0,-1.111749291419983,-1.0336041450500488,0.0
1.0,-1.0967495441436768,-1.0291531085968018,0.0
1.0,-1.091979742050171,-1.0342128276824951,0.0
1.0,-1.077066421508789,-1.0295765399932861,0.0
1.0,-1.07229483127594,-1.0345453023910522,0.0
1.0,-1.0603358745574951,-1.0325154066085815,0.0
1.0,-1.046992301940918,-1.0289952754974365,0.0
1.0,-1.0422236919403076,-1.0338249206542969,0.0
1.0,-1.0275390148162842,-1.0287271738052368,0.0
1.0,-1.0227718353271484,-1.0334669351577759,0.0
1.0,-1.0095813274383545,-1.029616355895996,0.0
1.0,-0.9964483380317688,-1.0256658792495728,0.0
1.0,-0.9916956424713135,-1.0302618741989136,0.0
1.0,-0.9814006090164185,-1.029046654701233,0.0
1.0,-0.9766324162483215,-1.033573031425476,0.0
1.0,-0.9663759469985962,-1.03223717212677,0.0
1.0,-0.9547926783561707,-1.029362440109253,0.0
1.0,-0.950023353099823,-1.0337657928466797,0.0
1.0,-0.9371547102928162,-1.0292739868164062,0.0
1.0,-0.9323859810829163,-1.0335958003997803,0.0
1.0,-0.9209335446357727,-1.0304393768310547,0.0
1.0,-0.9095304012298584,-1.0271992683410645,0.0
1.0,-0.9047715663909912,-1.0313934087753296,0.0
1.0,-0.8934336304664612,-1.0280176401138306,0.0
1.0,-0.8886711597442627,-1.032137393951416,0.0
1.0,-0.8786979913711548,-1.0301483869552612,0.0
1.0,-0.8687623143196106,-1.0280894041061401,0.0
1.0,-0.8639997839927673,-1.0320950746536255,0.0
1.0,-0.8541120886802673,-1.0299206972122192,0.0
1.0,-0.8493412137031555,-1.0338586568832397,0.0
1.0,-0.8382401466369629,-1.0300180912017822,0.0
1.0,-0.8271929025650024,-1.0260974168777466,0.0
1.0,-0.8224400281906128,-1.0299108028411865,0.0
1.0,-0.8114656805992126,-1.0258593559265137,0.0
1.0,-0.8067141175270081,-1.0296000242233276,0.0
1.0,-0.7982666492462158,-1.0285788774490356,0.0
1.0,-0.7935026288032532,-1.0322585105895996,0.0
1.0,-0.7838754057884216,-1.0295510292053223,0.0
1.0,-0.7766985893249512,-1.0299705266952515,0.0
1.0,-0.7719283699989319,-1.0335503816604614,0.0
1.0,-0.7623841762542725,-1.0306766033172607,0.0
1.0,-0.7576107978820801,-1.0341904163360596,0.0
1.0,-0.7457746267318726,-1.0279690027236938,0.0
1.0,-0.7375131249427795,-1.0265332460403442,0.0
1.0,-0.7327591776847839,-1.0299320220947266,0.0
1.0,-0.7256858348846436,-1.030038833618164,0.0
1.0,-0.7209157943725586,-1.0333830118179321,0.0
1.0,-0.7115834951400757,-1.0301227569580078,0.0
1.0,-0.7011678218841553,-1.0251476764678955,0.0
1.0,-0.6964206695556641,-1.0283784866333008,0.0
1.0,-0.6894311308860779,-1.0282649993896484,0.0
1.0,-0.6846696734428406,-1.0314414501190186,0.0
1.0,-0.6755001544952393,-1.0279103517532349,0.0
1.0,-0.6663779616355896,-1.0243165493011475,0.0
1.0,-0.6616350412368774,-1.0273865461349487,0.0
1.0,-0.6536526679992676,-1.0253751277923584,0.0
1.0,-0.6489050388336182,-1.0283862352371216,0.0
1.0,-0.642024576663971,-1.0279827117919922,0.0
1.0,-0.6341102123260498,-1.0258363485336304,0.0
1.0,-0.6293606162071228,-1.028757095336914,0.0
1.0,-0.6214901208877563,-1.0265233516693115,0.0
1.0,-0.6167374849319458,-1.0293856859207153,0.0
1.0,-0.6089117527008057,-1.0270649194717407,0.0
1.0,-0.6011207699775696,-1.0246939659118652,0.0
1.0,-0.5963768362998962,-1.0274622440338135,0.0
1.0,-0.5886321663856506,-1.0250054597854614,0.0
1.0,-0.5838868618011475,-1.027716040611267,0.0
1.0,-0.5771692395210266,-1.0269174575805664,0.0
1.0,-0.5704716444015503,-1.0260790586471558,0.0
1.0,-0.5657215714454651,-1.0287055969238281,0.0
1.0,-0.5580925345420837,-1.0260393619537354,0.0
1.0,-0.5533427596092224,-1.0286086797714233,0.0
1.0,-0.5467025637626648,-1.0276246070861816,0.0
1.0,-0.5391520857810974,-1.0248311758041382,0.0
1.0,-0.5344080924987793,-1.027312994003296,0.0
1.0,-0.5269083976745605,-1.0244370698928833,0.0
1.0,-0.5221664309501648,-1.0268622636795044,0.0
1.0,-0.5156167149543762,-1.0256916284561157,0.0
1.0,-0.5090890526771545,-1.0244824886322021,0.0
1.0,-0.5043470859527588,-1.0268253087997437,0.0
1.0,-0.49784740805625916,-1.0255476236343384,0.0
1.0,-0.4931006133556366,-1.0278383493423462,0.0
1.0,-0.4857729971408844,-1.0246855020523071,0.0
1.0,-0.48103031516075134,-1.0269205570220947,0.0
1.0,-0.47375738620758057,-1.0236884355545044,0.0
1.0,-0.46735620498657227,-1.0222299098968506,0.0
1.0,-0.46262505650520325,-1.0243797302246094,0.0
1.0,-0.4570693075656891,-1.0246812105178833,0.0
1.0,-0.4523269236087799,-1.0267834663391113,0.0
1.0,-0.4459792673587799,-1.025195837020874,0.0
1.0,-0.43965595960617065,-1.023571491241455,0.0
1.0,-0.43491891026496887,-1.0255931615829468,0.0
1.0,-0.42862799763679504,-1.0239033699035645,0.0
1.0,-0.42388951778411865,-1.025874137878418,0.0
1.0,-0.4176315367221832,-1.0241190195083618,0.0
1.0,-0.41139891743659973,-1.0223281383514404,0.0
1.0,-0.40666791796684265,-1.024219274520874,0.0
1.0,-0.4011988043785095,-1.0242263078689575,0.0
1.0,-0.3964591324329376,-1.026070237159729,0.0
1.0,-0.3909987807273865,-1.0260233879089355,0.0
1.0,-0.38625091314315796,-1.0278202295303345,0.0
1.0,-0.38149479031562805,-1.0295950174331665,0.0
1.0,-0.3767305314540863,-1.0313477516174316,0.0
1.0,-0.3719581961631775,-1.0330785512924194,0.0
1.0,-0.3665090799331665,-1.0329022407531738,0.0
1.0,-0.3617296516895294,-1.03458571434021,0.0
1.0,-0.35563981533050537,-1.0324652194976807,0.0
1.0,-0.3495773673057556,-1.0303105115890503,0.0
1.0,-0.3448100984096527,-1.0319157838821411,0.0
1.0,-0.3387853503227234,-1.0296992063522339,0.0
1.0,-0.33402103185653687,-1.031254529953003,0.0
1.0,-0.3280346691608429,-1.0289767980575562,0.0
1.0,-0.3226751387119293,-1.0285741090774536,0.0
1.0,-0.31791621446609497,-1.0300549268722534,0.0
1.0,-0.3125694990158081,-1.0296000242233276,0.0
1.0,-0.3078059256076813,-1.0310341119766235,0.0
1.0,-0.3024725317955017,-1.0305272340774536,0.0
1.0,-0.29659605026245117,-1.028071403503418,0.0
1.0,-0.29183971881866455,-1.029431700706482,0.0
1.0,-0.28654053807258606,-1.0288432836532593,0.0
1.0,-0.28178074955940247,-1.0301570892333984,0.0
1.0,-0.27649617195129395,-1.0295172929763794,0.0
1.0,-0.270713746547699,-1.0269168615341187,0.0
1.0,-0.26596304774284363,-1.0281574726104736,0.0
1.0,-0.26071470975875854,-1.027437448501587,0.0
1.0,-0.25596168637275696,-1.0286318063735962,0.0
1.0,-0.2507292628288269,-1.02786123752594,0.0
1.0,-0.24550941586494446,-1.027064323425293,0.0
1.0,-0.2407582849264145,-1.0281884670257568,0.0
1.0,-0.23555505275726318,-1.0273411273956299,0.0
1.0,-0.2308027595281601,-1.0284192562103271,0.0
1.0,-0.22561660408973694,-1.0275218486785889,0.0
1.0,-0.22086356580257416,-1.028554081916809,0.0
1.0,-0.21569494903087616,-1.027606725692749,0.0
1.0,-0.21053984761238098,-1.0266337394714355,0.0
1.0,-0.20579108595848083,-1.0275962352752686,0.0
1.0,-0.2006542831659317,-1.026573896408081,0.0
1.0,-0.1959058940410614,-1.0274906158447266,0.0
1.0,-0.19078783690929413,-1.0264190435409546,0.0
1.0,-0.18604028224945068,-1.0272901058197021,0.0
1.0,-0.18128874897956848,-1.028139352798462,0.0
1.0,-0.1761951595544815,-1.026995301246643,0.0
1.0,-0.1714451014995575,-1.0277990102767944,0.0
1.0,-0.1660514622926712,-1.0246320962905884,0.0
1.0,-0.16131243109703064,-1.0253888368606567,0.0
1.0,-0.15626828372478485,-1.024146556854248,0.0
1.0,-0.1512390822172165,-1.022879719734192,0.0
1.0,-0.14650830626487732,-1.0235679149627686,0.0
1.0,-0.14177440106868744,-1.024234414100647,0.0
1.0,-0.1370374709367752,-1.024878978729248,0.0
1.0,-0.13204170763492584,-1.0235178470611572,0.0
1.0,-0.12706147134304047,-1.0221327543258667,0.0
1.0,-0.12233441323041916,-1.0227092504501343,0.0
1.0,-0.11760473996400833,-1.023263931274414,0.0
1.0,-0.11287254840135574,-1.0237966775894165,0.0
1.0,-0.10813795030117035,-1.0243076086044312,0.0
1.0,-0.103200264275074,-1.0228067636489868,0.0
1.0,-0.09847034513950348,-1.02327299118042,0.0
1.0,-0.09355594962835312,-1.0217256546020508,0.0
1.0,-0.08883113414049149,-1.022147297859192,0.0
1.0,-0.08410441875457764,-1.0225470066070557,0.0
1.0,-0.07937590032815933,-1.0229250192642212,0.0
1.0,-0.07464569061994553,-1.0232809782028198,0.0
1.0,-0.06991388648748398,-1.0236152410507202,0.0
1.0,-0.06518058478832245,-1.0239274501800537,0.0
1.0,-0.06032806262373924,-1.0222214460372925,0.0
1.0,-0.05560130625963211,-1.0224894285202026,0.0
1.0,-0.05087336152791977,-1.022735595703125,0.0
1.0,-0.046144332736730576,-1.02295982837677,0.0
1.0,-0.04141431301832199,-1.0231622457504272,0.0
1.0,-0.03668341040611267,-1.0233427286148071,0.0
1.0,-0.031951725482940674,-1.0235013961791992,0.0
1.0,-0.02716618962585926,-1.0216388702392578,0.0
1.0,-0.02244248241186142,-1.0217535495758057,0.0
1.0,-0.017718294635415077,-1.0218462944030762,0.0
1.0,-0.012993729673326015,-1.0219173431396484,0.0
1.0,-0.008268886245787144,-1.0219664573669434,0.0
1.0,-0.0035508018918335438,-1.0239938497543335,0.0
1.0,0.0011835411423817277,-1.0239993333816528,0.0
1.0,0.005917858798056841,-1.0239830017089844,0.0
1.0,0.010631244629621506,-1.0219446420669556,0.0
1.0,0.01535596139729023,-1.021884560585022,0.0
1.0,0.02008035033941269,-1.0218026638031006,0.0
1.0,0.024804310873150826,-1.0216989517211914,0.0
1.0,0.029527738690376282,-1.0215733051300049,0.0
1.0,0.03425053879618645,-1.0214258432388306,0.0
1.0,0.038972605019807816,-1.0212565660476685,0.0
1.0,0.04369383677840233,-1.0210654735565186,0.0
1.0,0.048414137214422226,-1.0208525657653809,0.0
1.0,0.05313339829444885,-1.0206178426742554,0.0
1.0,0.05785152688622475,-1.020361304283142,0.0
1.0,0.06256841868162155,-1.0200828313827515,0.0
1.0,0.06728397309780121,-1.0197826623916626,0.0
1.0,0.07199808955192566,-1.019460678100586,0.0
1.0,0.07686079293489456,-1.0211113691329956,0.0
1.0,0.08158095180988312,-1.0207451581954956,0.0
1.0,0.0862993597984314,-1.0203570127487183,0.0
1.0,0.09101593494415283,-1.0199471712112427,0.0
1.0,0.09573055803775787,-1.0195153951644897,0.0
1.0,0.10044313222169876,-1.0190619230270386,0.0
1.0,0.10515356063842773,-1.0185866355895996,0.0
1.0,0.10986173897981644,-1.0180896520614624,0.0
1.0,0.1145675778388977,-1.0175708532333374,0.0
1.0,0.11927095800638199,-1.0170302391052246,0.0
1.0,0.12421392649412155,-1.0184532403945923,0.0
1.0,0.1289212852716446,-1.0178680419921875,0.0
1.0,0.13362589478492737,-1.0172611474990845,0.0
1.0,0.13832764327526093,-1.0166324377059937,0.0
1.0,0.1430264264345169,-1.0159820318222046,0.0
1.0,0.14801011979579926,-1.0172890424728394,0.0
1.0,0.15271183848381042,-1.0165938138961792,0.0
1.0,0.15741030871868134,-1.0158770084381104,0.0
1.0,0.16210539638996124,-1.0151383876800537,0.0
1.0,0.1671215295791626,-1.0163514614105225,0.0
1.0,0.17181871831417084,-1.0155678987503052,0.0
1.0,0.1765122264623642,-1.0147627592086792,0.0
1.0,0.18155381083488464,-1.0159045457839966,0.0
1.0,0.186248779296875,-1.0150543451309204,0.0
1.0,0.19167985022068024,-1.018113374710083,0.0
1.0,0.19638492166996002,-1.0172163248062134,0.0
1.0,0.20108579099178314,-1.016297459602356,0.0
1.0,0.20578236877918243,-1.0153568983078003,0.0
1.0,0.21047453582286835,-1.0143946409225464,0.0
1.0,0.21557757258415222,-1.015367031097412,0.0
1.0,0.22026969492435455,-1.014359474182129,0.0
1.0,0.22495709359645844,-1.013330340385437,0.0
1.0,0.23008215427398682,-1.0142297744750977,0.0
1.0,0.23476886749267578,-1.013155221939087,0.0
1.0,0.24037152528762817,-1.0159515142440796,0.0
1.0,0.2450660765171051,-1.014829397201538,0.0
1.0,0.2507123053073883,-1.0175693035125732,0.0
1.0,0.25590163469314575,-1.018338918685913,0.0
1.0,0.2606070637702942,-1.0171449184417725,0.0
1.0,0.26530691981315613,-1.0159292221069336,0.0
1.0,0.2700011134147644,-1.014691710472107,0.0
1.0,0.27521276473999023,-1.0153629779815674,0.0
1.0,0.28096848726272583,-1.0179355144500732,0.0
1.0,0.28567177057266235,-1.0166256427764893,0.0
1.0,0.29091888666152954,-1.0172168016433716,0.0
1.0,0.29561877250671387,-1.015860915184021,0.0
1.0,0.3003123104572296,-1.0144833326339722,0.0
1.0,0.304999440908432,-1.013084053993225,0.0
1.0,0.3102654218673706,-1.0135754346847534,0.0
1.0,0.3155425190925598,-1.0140399932861328,0.0
1.0,0.3202274441719055,-1.0125702619552612,0.0
1.0,0.32551735639572144,-1.012982964515686,0.0
1.0,0.330197274684906,-1.0114670991897583,0.0
1.0,0.3367585241794586,-1.0156248807907104,0.0
1.0,0.3414505422115326,-1.0140570402145386,0.0
1.0,0.34742918610572815,-1.0162523984909058,0.0
1.0,0.35277971625328064,-1.0165246725082397,0.0
1.0,0.35747572779655457,-1.0148828029632568,0.0
1.0,0.3628372251987457,-1.015102505683899,0.0
1.0,0.3675265610218048,-1.0134141445159912,0.0
1.0,0.3728986084461212,-1.0135811567306519,0.0
1.0,0.37827998399734497,-1.0137200355529785,0.0
1.0,0.38296276330947876,-1.0119602680206299,0.0
1.0,0.3883538544178009,-1.0120460987091064,0.0
1.0,0.39302876591682434,-1.0102397203445435,0.0
1.0,0.3998965620994568,-1.013993501663208,0.0
1.0,0.4060650169849396,-1.0158480405807495,0.0
1.0,0.4107573330402374,-1.0139597654342651,0.0
1.0,0.41695985198020935,-1.0157502889633179,0.0
1.0,0.42165160179138184,-1.0138115882873535,0.0
1.0,0.427110880613327,-1.013694405555725,0.0
1.0,0.4317930042743683,-1.0117088556289673,0.0
1.0,0.4372594654560089,-1.0115375518798828,0.0
1.0,0.44353556632995605,-1.013169288635254,0.0
1.0,0.4482150971889496,-1.0111078023910522,0.0
1.0,0.4553419351577759,-1.0144987106323242,0.0
1.0,0.4600274860858917,-1.0123826265335083,0.0
1.0,0.46553897857666016,-1.0120619535446167,0.0
1.0,0.47105735540390015,-1.0117119550704956,0.0
1.0,0.4757298529148102,-1.0095232725143433,0.0
1.0,0.4821139872074127,-1.0109233856201172,0.0
1.0,0.4867826998233795,-1.0086835622787476,0.0
1.0,0.494073748588562,-1.0118138790130615,0.0
1.0,0.49874645471572876,-1.0095187425613403,0.0
1.0,0.5060909390449524,-1.0125689506530762,0.0
1.0,0.5125718712806702,-1.0137879848480225,0.0
1.0,0.5172535181045532,-1.0114073753356934,0.0
1.0,0.5237618684768677,-1.012557864189148,0.0
1.0,0.5284376740455627,-1.0101255178451538,0.0
1.0,0.5340374708175659,-1.0094393491744995,0.0
1.0,0.5415290594100952,-1.0122500658035278,0.0
1.0,0.5462033152580261,-1.0097355842590332,0.0
1.0,0.5537449717521667,-1.0124636888504028,0.0
1.0,0.5584200620651245,-1.0098927021026611,0.0
1.0,0.5660107731819153,-1.0125372409820557,0.0
1.0,0.5706861019134521,-1.0099095106124878,0.0
1.0,0.5773331522941589,-1.0107336044311523,0.0
1.0,0.5849999189376831,-1.0132497549057007,0.0
1.0,0.5896783471107483,-1.0105341672897339,0.0
1.0,0.5953601002693176,-1.0095199346542358,0.0
1.0,0.6000211238861084,-1.0067565441131592,0.0
1.0,0.6067330241203308,-1.0073981285095215,0.0
1.0,0.6113840937614441,-1.0045822858810425,0.0
1.0,0.6191651225090027,-1.006855845451355,0.0
1.0,0.6280356645584106,-1.0107775926589966,0.0
1.0,0.6327021718025208,-1.007863163948059,0.0
1.0,0.6405686736106873,-1.0099939107894897,0.0
1.0,0.6452313661575317,-1.0070215463638306,0.0
1.0,0.6520538926124573,-1.0073856115341187,0.0
1.0,0.6588934063911438,-1.0077080726623535,0.0
1.0,0.6635453701019287,-1.0046509504318237,0.0
1.0,0.671513020992279,-1.006563663482666,0.0
1.0,0.6761595606803894,-1.003448247909546,0.0
1.0,0.6841674447059631,-1.005271553993225,0.0
1.0,0.692206621170044,-1.0070421695709229,0.0
1.0,0.6968551278114319,-1.003831148147583,0.0
1.0,0.7060811519622803,-1.00714910030365,0.0
1.0,0.7107300758361816,-1.0038739442825317,0.0
1.0,0.717690110206604,-1.0038310289382935,0.0
1.0,0.7223235368728638,-1.0005022287368774,0.0
1.0,0.7304760813713074,-1.002000331878662,0.0
1.0,0.7351008653640747,-0.9986124038696289,0.0
1.0,0.7432892322540283,-1.00001859664917,0.0
1.0,0.7527066469192505,-1.0029698610305786,0.0
1.0,0.7573357224464417,-0.9994791150093079,0.0
1.0,0.7668095231056213,-1.0023208856582642,0.0
1.0,0.7714354395866394,-0.9987648725509644,0.0
1.0,0.7809643149375916,-1.0014961957931519,0.0
1.0,0.7892976999282837,-1.002589225769043,0.0
1.0,0.7939246296882629,-0.9989293217658997,0.0
1.0,0.8035410642623901,-1.0014878511428833,0.0
1.0,0.8081626892089844,-0.9977620840072632,0.0
1.0,0.8190970420837402,-1.0017565488815308,0.0
1.0,0.8300854563713074,-1.0056710243225098,0.0
1.0,0.8347262144088745,-1.0018224716186523,0.0
1.0,0.8432110548019409,-1.0025442838668823,0.0
1.0,0.8478371500968933,-0.9986350536346436,0.0
1.0,0.856349527835846,-0.999260425567627,0.0
1.0,0.8609603643417358,-0.9952905178070068,0.0
1.0,0.8708144426345825,-0.9973255395889282,0.0
1.0,0.880705714225769,-0.9992905259132385,0.0
1.0,0.8853163719177246,-0.9952080249786377,0.0
1.0,0.8952529430389404,-0.997056782245636,0.0
1.0,0.8998531103134155,-0.9929070472717285,0.0
1.0,0.9111835956573486,-0.9961147308349609,0.0
1.0,0.922562837600708,-0.9992386698722839,0.0
1.0,0.9271727800369263,-0.9949626326560974,0.0
1.0,0.9386141896247864,-0.9979496002197266,0.0
1.0,0.9432180523872375,-0.9935994148254395,0.0
1.0,0.9574872255325317,-0.9993367791175842,0.0
1.0,0.9620973467826843,-0.9948992729187012,0.0
1.0,0.9778624176979065,-1.001890778541565,0.0
1.0,0.9824841022491455,-0.9973589777946472,0.0
